"","Title","year","myGroups","gs","side","sex","numYears","minYear","maxYear","yearSpan","minimumAge","ageClass","meanMinAge","deltaMinAge","yday"
"1319","6130",2019,1954,6,"left","Female-Juvenile",5,2015,2021,7,7,"Adult",5.6,1.4,215
"1320","6130",2021,1970,5,"left","Female-Juvenile",5,2015,2021,7,9,"Adult",5.6,3.4,207
"1321","6130",2021,2018,4,"left","Female-Juvenile",5,2015,2021,7,9,"Adult",5.6,3.4,207
"1322","6130",2021,2041,3,"left","Female-Juvenile",5,2015,2021,7,9,"Adult",5.6,3.4,207
"1323","6130",2021,2053,4,"left","Female-Juvenile",5,2015,2021,7,9,"Adult",5.6,3.4,207
"1324","6130",2021,2054,1,"left","Female-Juvenile",5,2015,2021,7,9,"Adult",5.6,3.4,207
"1325","6130",2021,2082,3,"left","Female-Juvenile",5,2015,2021,7,9,"Adult",5.6,3.4,207
"1326","6130",2021,2087,4,"left","Female-Juvenile",5,2015,2021,7,9,"Adult",5.6,3.4,207
"1327","6130",2021,2088,3,"left","Female-Juvenile",5,2015,2021,7,9,"Adult",5.6,3.4,207
"1328","6130",2021,2089,7,"left","Female-Juvenile",5,2015,2021,7,9,"Adult",5.6,3.4,207
"1329","6130",2021,2090,3,"left","Female-Juvenile",5,2015,2021,7,9,"Adult",5.6,3.4,207
"1330","6130",2021,2091,1,"left","Female-Juvenile",5,2015,2021,7,9,"Adult",5.6,3.4,207
"1331","6130",2021,2093,3,"left","Female-Juvenile",5,2015,2021,7,9,"Adult",5.6,3.4,207
"1332","6130",2021,2095,4,"left","Female-Juvenile",5,2015,2021,7,9,"Adult",5.6,3.4,207
"1333","6130",2021,2096,4,"left","Female-Juvenile",5,2015,2021,7,9,"Adult",5.6,3.4,207
"1334","6130",2021,2097,1,"left","Female-Juvenile",5,2015,2021,7,9,"Adult",5.6,3.4,207
"1335","6130",2021,2100,4,"left","Female-Juvenile",5,2015,2021,7,9,"Adult",5.6,3.4,207
"1336","6130",2021,2102,5,"left","Female-Juvenile",5,2015,2021,7,9,"Adult",5.6,3.4,207
"1337","6130",2021,2109,1,"left","Female-Juvenile",5,2015,2021,7,9,"Adult",5.6,3.4,207
"1338","6130",2021,2111,6,"left","Female-Juvenile",5,2015,2021,7,9,"Adult",5.6,3.4,207
"1339","6130",2021,2112,4,"left","Female-Juvenile",5,2015,2021,7,9,"Adult",5.6,3.4,207
"1340","6130",2021,2126,1,"left","Female-Juvenile",5,2015,2021,7,9,"Adult",5.6,3.4,207
"1341","6130",2021,2131,2,"left","Female-Juvenile",5,2015,2021,7,9,"Adult",5.6,3.4,207
"1342","6130",2021,2142,2,"left","Female-Juvenile",5,2015,2021,7,9,"Adult",5.6,3.4,207
"1343","6131",2015,1601,8,"left","Female-Juvenile",1,2015,2015,1,3,"Adult",3,0,227
"1344","6131",2015,1678,2,"left","Female-Juvenile",1,2015,2015,1,3,"Adult",3,0,227
"1345","6133",2015,1555,2,"left","Male",2,2015,2016,2,3,"Adult",3.5,-0.5,166
"1346","6133",2015,1601,8,"left","Male",2,2015,2016,2,3,"Adult",3.5,-0.5,166
"1347","6133",2016,1695,1,"left","Male",2,2015,2016,2,4,"Adult",3.5,0.5,210
"1348","6133",2016,1716,27,"left","Male",2,2015,2016,2,4,"Adult",3.5,0.5,210
"1349","6133",2016,1720,20,"left","Male",2,2015,2016,2,4,"Adult",3.5,0.5,210
"1350","6133",2016,1731,1,"left","Male",2,2015,2016,2,4,"Adult",3.5,0.5,210
"1351","6134",2015,1611,3,"left","Female-Juvenile",2,2015,2021,7,3,"Adult",6,-3,228
"1352","6134",2021,2032,2,"left","Female-Juvenile",2,2015,2021,7,9,"Adult",6,3,210
"1353","6134",2021,2048,3,"left","Female-Juvenile",2,2015,2021,7,9,"Adult",6,3,210
"1354","6138",2015,1627,3,"left","Male",2,2015,2021,7,3,"Adult",6,-3,232
"1355","6138",2015,1628,4,"left","Male",2,2015,2021,7,3,"Adult",6,-3,232
"1356","6138",2021,2021,4,"left","Male",2,2015,2021,7,9,"Adult",6,3,205
"1357","6139",2015,1607,4,"left","Male",2,2015,2019,5,3,"Adult",5,-2,232
"1358","6139",2015,1631,3,"left","Male",2,2015,2019,5,3,"Adult",5,-2,232
"1359","6139",2015,1632,4,"left","Male",2,2015,2019,5,3,"Adult",5,-2,232
"1360","6139",2015,1634,5,"left","Male",2,2015,2019,5,3,"Adult",5,-2,232
"1361","6140",2015,1638,1,"left","Female-Juvenile",4,2015,2023,9,3,"Adult",6.75,-3.75,241
"1362","6140",2015,1639,2,"left","Female-Juvenile",4,2015,2023,9,3,"Adult",6.75,-3.75,241
"1363","6140",2015,1642,1,"left","Female-Juvenile",4,2015,2023,9,3,"Adult",6.75,-3.75,241
"1364","6140",2015,1667,3,"left","Female-Juvenile",4,2015,2023,9,3,"Adult",6.75,-3.75,241
"1365","6140",2015,1670,7,"left","Female-Juvenile",4,2015,2023,9,3,"Adult",6.75,-3.75,241
"1366","6140",2015,1672,1,"left","Female-Juvenile",4,2015,2023,9,3,"Adult",6.75,-3.75,241
"1367","6140",2015,1673,2,"left","Female-Juvenile",4,2015,2023,9,3,"Adult",6.75,-3.75,241
"1368","6140",2016,1733,1,"left","Female-Juvenile",4,2015,2023,9,4,"Adult",6.75,-2.75,244
"1369","6140",2016,1735,3,"left","Female-Juvenile",4,2015,2023,9,4,"Adult",6.75,-2.75,244
"1370","6140",2016,1744,5,"left","Female-Juvenile",4,2015,2023,9,4,"Adult",6.75,-2.75,244
"1371","6140",2016,1754,2,"left","Female-Juvenile",4,2015,2023,9,4,"Adult",6.75,-2.75,244
"1372","6140",2016,1772,9,"left","Female-Juvenile",4,2015,2023,9,4,"Adult",6.75,-2.75,244
"1373","6140",2016,1787,2,"left","Female-Juvenile",4,2015,2023,9,4,"Adult",6.75,-2.75,244
"1374","6140",2016,1809,2,"left","Female-Juvenile",4,2015,2023,9,4,"Adult",6.75,-2.75,244
"1375","6140",2016,1813,1,"left","Female-Juvenile",4,2015,2023,9,4,"Adult",6.75,-2.75,244
"1376","6140",2016,1818,1,"left","Female-Juvenile",4,2015,2023,9,4,"Adult",6.75,-2.75,244
"1377","6140",2021,1964,2,"left","Female-Juvenile",4,2015,2023,9,9,"Adult",6.75,2.25,198
"1378","6140",2021,1965,2,"left","Female-Juvenile",4,2015,2023,9,9,"Adult",6.75,2.25,198
"1379","6140",2021,2046,2,"left","Female-Juvenile",4,2015,2023,9,9,"Adult",6.75,2.25,198
"1380","6140",2023,2204,1,"left","Female-Juvenile",4,2015,2023,9,11,"Adult",6.75,4.25,236
"1381","6140",2023,2264,4,"left","Female-Juvenile",4,2015,2023,9,11,"Adult",6.75,4.25,236
"1382","6140",2023,2266,5,"left","Female-Juvenile",4,2015,2023,9,11,"Adult",6.75,4.25,236
"1383","6140",2023,2274,6,"left","Female-Juvenile",4,2015,2023,9,11,"Adult",6.75,4.25,236
"1384","6140",2023,2275,2,"left","Female-Juvenile",4,2015,2023,9,11,"Adult",6.75,4.25,236
"1385","6140",2023,2283,3,"left","Female-Juvenile",4,2015,2023,9,11,"Adult",6.75,4.25,236
"1386","6140",2023,2309,4,"left","Female-Juvenile",4,2015,2023,9,11,"Adult",6.75,4.25,236
"1387","6141",2015,1640,1,"left","Female-Juvenile",4,2015,2023,9,3,"Adult",6.75,-3.75,233
"1388","6141",2015,1641,1,"left","Female-Juvenile",4,2015,2023,9,3,"Adult",6.75,-3.75,233
"1389","6141",2015,1643,1,"left","Female-Juvenile",4,2015,2023,9,3,"Adult",6.75,-3.75,233
"1390","6141",2015,1645,5,"left","Female-Juvenile",4,2015,2023,9,3,"Adult",6.75,-3.75,233
"1391","6141",2021,1970,5,"left","Female-Juvenile",4,2015,2023,9,9,"Adult",6.75,2.25,229
"1392","6141",2021,1971,1,"left","Female-Juvenile",4,2015,2023,9,9,"Adult",6.75,2.25,229
"1393","6141",2021,2100,4,"left","Female-Juvenile",4,2015,2023,9,9,"Adult",6.75,2.25,229
"1394","6141",2021,2102,5,"left","Female-Juvenile",4,2015,2023,9,9,"Adult",6.75,2.25,229
"1395","6141",2023,2251,2,"left","Female-Juvenile",4,2015,2023,9,11,"Adult",6.75,4.25,236
"1396","6145",2019,1943,3,"left","Female-Juvenile",2,2015,2023,9,5,"Adult",7,-2,218
"1397","6145",2019,1947,9,"left","Female-Juvenile",2,2015,2023,9,5,"Adult",7,-2,218
"1398","6145",2019,1948,9,"left","Female-Juvenile",2,2015,2023,9,5,"Adult",7,-2,218
"1399","6145",2023,2230,3,"left","Female-Juvenile",2,2015,2023,9,9,"Adult",7,2,232
"1400","6145",2023,2232,3,"left","Female-Juvenile",2,2015,2023,9,9,"Adult",7,2,232
"1401","6145",2023,2233,4,"left","Female-Juvenile",2,2015,2023,9,9,"Adult",7,2,232
"1402","6146",2015,1648,5,"left","Female-Juvenile",1,2015,2015,1,3,"Adult",3,0,240
"1403","6200",2016,1685,2,"left","Female-Juvenile",1,2016,2016,1,3,"Adult",3,0,199
"1404","6200",2016,1691,4,"left","Female-Juvenile",1,2016,2016,1,3,"Adult",3,0,199
"1405","6201",2019,1846,2,"left","Male",3,2016,2023,8,4,"Adult",6,-2,208
"1406","6201",2019,1867,2,"left","Male",3,2016,2023,8,4,"Adult",6,-2,208
"1407","6201",2019,1874,1,"left","Male",3,2016,2023,8,4,"Adult",6,-2,208
"1408","6201",2019,1877,6,"left","Male",3,2016,2023,8,4,"Adult",6,-2,208
"1409","6201",2019,1934,1,"left","Male",3,2016,2023,8,4,"Adult",6,-2,208
"1410","6201",2019,1947,9,"left","Male",3,2016,2023,8,4,"Adult",6,-2,208
"1411","6201",2019,1948,9,"left","Male",3,2016,2023,8,4,"Adult",6,-2,208
"1412","6201",2021,2019,2,"left","Male",3,2016,2023,8,6,"Adult",6,0,206
"1413","6201",2021,2026,2,"left","Male",3,2016,2023,8,6,"Adult",6,0,206
"1414","6201",2021,2029,1,"left","Male",3,2016,2023,8,6,"Adult",6,0,206
"1415","6201",2021,2030,2,"left","Male",3,2016,2023,8,6,"Adult",6,0,206
"1416","6201",2021,2053,4,"left","Male",3,2016,2023,8,6,"Adult",6,0,206
"1417","6201",2021,2084,2,"left","Male",3,2016,2023,8,6,"Adult",6,0,206
"1418","6201",2021,2089,7,"left","Male",3,2016,2023,8,6,"Adult",6,0,206
"1419","6201",2023,2277,1,"left","Male",3,2016,2023,8,8,"Adult",6,2,237
"1420","6203",2016,1766,7,"left","Female-Juvenile",1,2016,2016,1,3,"Adult",3,0,203
"1421","6203",2016,1785,7,"left","Female-Juvenile",1,2016,2016,1,3,"Adult",3,0,203
"1422","6203",2016,1786,1,"left","Female-Juvenile",1,2016,2016,1,3,"Adult",3,0,203
"1423","6203",2016,1811,2,"left","Female-Juvenile",1,2016,2016,1,3,"Adult",3,0,203
"1424","6203",2016,1825,6,"left","Female-Juvenile",1,2016,2016,1,3,"Adult",3,0,203
"1425","6206",2016,1709,11,"left","Female-Juvenile",1,2016,2016,1,3,"Adult",3,0,207
"1426","6206",2016,1716,27,"left","Female-Juvenile",1,2016,2016,1,3,"Adult",3,0,207
"1427","6206",2016,1720,20,"left","Female-Juvenile",1,2016,2016,1,3,"Adult",3,0,207
"1428","6206",2016,1727,3,"left","Female-Juvenile",1,2016,2016,1,3,"Adult",3,0,207
"1429","6206",2016,1729,7,"left","Female-Juvenile",1,2016,2016,1,3,"Adult",3,0,207
"1430","6206",2016,1730,2,"left","Female-Juvenile",1,2016,2016,1,3,"Adult",3,0,207
"1431","6206",2016,1735,3,"left","Female-Juvenile",1,2016,2016,1,3,"Adult",3,0,207
"1432","6206",2016,1744,5,"left","Female-Juvenile",1,2016,2016,1,3,"Adult",3,0,207
"1433","6206",2016,1746,3,"left","Female-Juvenile",1,2016,2016,1,3,"Adult",3,0,207
"1434","6206",2016,1750,4,"left","Female-Juvenile",1,2016,2016,1,3,"Adult",3,0,207
"1435","6206",2016,1757,10,"left","Female-Juvenile",1,2016,2016,1,3,"Adult",3,0,207
"1436","6206",2016,1760,3,"left","Female-Juvenile",1,2016,2016,1,3,"Adult",3,0,207
"1437","6206",2016,1766,7,"left","Female-Juvenile",1,2016,2016,1,3,"Adult",3,0,207
"1438","6206",2016,1767,2,"left","Female-Juvenile",1,2016,2016,1,3,"Adult",3,0,207
"1439","6206",2016,1770,2,"left","Female-Juvenile",1,2016,2016,1,3,"Adult",3,0,207
"1440","6208",2019,1905,1,"left","Female-Juvenile",2,2016,2021,6,4,"Adult",5,-1,215
"1441","6208",2019,1925,2,"left","Female-Juvenile",2,2016,2021,6,4,"Adult",5,-1,215
"1442","6208",2021,1968,3,"left","Female-Juvenile",2,2016,2021,6,6,"Adult",5,1,199
"1443","6208",2021,1969,2,"left","Female-Juvenile",2,2016,2021,6,6,"Adult",5,1,199
"1444","6210",2016,1716,27,"left","Male",4,2016,2023,8,3,"Adult",6.75,-3.75,207
"1445","6210",2016,1720,20,"left","Male",4,2016,2023,8,3,"Adult",6.75,-3.75,207
"1446","6210",2016,1778,3,"left","Male",4,2016,2023,8,3,"Adult",6.75,-3.75,207
"1447","6210",2016,1785,7,"left","Male",4,2016,2023,8,3,"Adult",6.75,-3.75,207
"1448","6210",2016,1795,6,"left","Male",4,2016,2023,8,3,"Adult",6.75,-3.75,207
"1449","6210",2016,1799,1,"left","Male",4,2016,2023,8,3,"Adult",6.75,-3.75,207
"1450","6210",2016,1809,2,"left","Male",4,2016,2023,8,3,"Adult",6.75,-3.75,207
"1451","6210",2021,2105,2,"left","Male",4,2016,2023,8,8,"Adult",6.75,1.25,229
"1452","6210",2021,2106,5,"left","Male",4,2016,2023,8,8,"Adult",6.75,1.25,229
"1453","6210",2021,2111,6,"left","Male",4,2016,2023,8,8,"Adult",6.75,1.25,229
"1454","6210",2021,2112,4,"left","Male",4,2016,2023,8,8,"Adult",6.75,1.25,229
"1455","6210",2023,2188,9,"left","Male",4,2016,2023,8,10,"Adult",6.75,3.25,237
"1456","6210",2023,2202,5,"left","Male",4,2016,2023,8,10,"Adult",6.75,3.25,237
"1457","6210",2023,2296,6,"left","Male",4,2016,2023,8,10,"Adult",6.75,3.25,237
"1458","6211",2016,1726,2,"left","Female-Juvenile",3,2016,2023,8,3,"Adult",6.33333333333333,-3.33333333333333,241
"1459","6211",2016,1779,1,"left","Female-Juvenile",3,2016,2023,8,3,"Adult",6.33333333333333,-3.33333333333333,241
"1460","6211",2016,1785,7,"left","Female-Juvenile",3,2016,2023,8,3,"Adult",6.33333333333333,-3.33333333333333,241
"1461","6211",2016,1811,2,"left","Female-Juvenile",3,2016,2023,8,3,"Adult",6.33333333333333,-3.33333333333333,241
"1462","6211",2019,1955,3,"left","Female-Juvenile",3,2016,2023,8,6,"Adult",6.33333333333333,-0.333333333333333,218
"1463","6211",2023,2196,2,"left","Female-Juvenile",3,2016,2023,8,10,"Adult",6.33333333333333,3.66666666666667,228
"1464","6211",2023,2199,3,"left","Female-Juvenile",3,2016,2023,8,10,"Adult",6.33333333333333,3.66666666666667,228
"1465","6215",2019,1860,2,"left","Female-Juvenile",2,2016,2023,8,4,"Adult",6,-2,208
"1466","6215",2019,1861,2,"left","Female-Juvenile",2,2016,2023,8,4,"Adult",6,-2,208
"1467","6215",2019,1862,1,"left","Female-Juvenile",2,2016,2023,8,4,"Adult",6,-2,208
"1468","6215",2019,1864,4,"left","Female-Juvenile",2,2016,2023,8,4,"Adult",6,-2,208
"1469","6215",2019,1870,3,"left","Female-Juvenile",2,2016,2023,8,4,"Adult",6,-2,208
"1470","6215",2019,1871,1,"left","Female-Juvenile",2,2016,2023,8,4,"Adult",6,-2,208
"1471","6215",2019,1875,2,"left","Female-Juvenile",2,2016,2023,8,4,"Adult",6,-2,208
"1472","6215",2019,1877,6,"left","Female-Juvenile",2,2016,2023,8,4,"Adult",6,-2,208
"1473","6215",2019,1948,9,"left","Female-Juvenile",2,2016,2023,8,4,"Adult",6,-2,208
"1474","6215",2023,2162,4,"left","Female-Juvenile",2,2016,2023,8,8,"Adult",6,2,237
"1475","6215",2023,2190,4,"left","Female-Juvenile",2,2016,2023,8,8,"Adult",6,2,237
"1476","6215",2023,2191,2,"left","Female-Juvenile",2,2016,2023,8,8,"Adult",6,2,237
"1477","6215",2023,2194,4,"left","Female-Juvenile",2,2016,2023,8,8,"Adult",6,2,237
"1478","6215",2023,2198,6,"left","Female-Juvenile",2,2016,2023,8,8,"Adult",6,2,237
"1479","6215",2023,2220,3,"left","Female-Juvenile",2,2016,2023,8,8,"Adult",6,2,237
"1480","6215",2023,2223,3,"left","Female-Juvenile",2,2016,2023,8,8,"Adult",6,2,237
"1481","6215",2023,2225,2,"left","Female-Juvenile",2,2016,2023,8,8,"Adult",6,2,237
"1482","6215",2023,2226,4,"left","Female-Juvenile",2,2016,2023,8,8,"Adult",6,2,237
"1483","6215",2023,2274,6,"left","Female-Juvenile",2,2016,2023,8,8,"Adult",6,2,237
"1484","6215",2023,2292,4,"left","Female-Juvenile",2,2016,2023,8,8,"Adult",6,2,237
"1485","6220",2016,1804,1,"left","Male",2,2016,2023,8,3,"Adult",6.5,-3.5,242
"1486","6220",2023,2161,5,"left","Male",2,2016,2023,8,10,"Adult",6.5,3.5,237
"1487","6220",2023,2233,4,"left","Male",2,2016,2023,8,10,"Adult",6.5,3.5,237
"1488","6220",2023,2279,6,"left","Male",2,2016,2023,8,10,"Adult",6.5,3.5,237
"1489","6220",2023,2282,1,"left","Male",2,2016,2023,8,10,"Adult",6.5,3.5,237
"1490","6221",2016,1766,7,"left","Female-Juvenile",1,2016,2016,1,3,"Adult",3,0,239
"1491","6221",2016,1772,9,"left","Female-Juvenile",1,2016,2016,1,3,"Adult",3,0,239
"1492","6224",2016,1681,5,"left","Female-Juvenile",2,2016,2019,4,3,"Adult",4.5,-1.5,238
"1493","6224",2016,1688,1,"left","Female-Juvenile",2,2016,2019,4,3,"Adult",4.5,-1.5,238
"1494","6224",2016,1691,4,"left","Female-Juvenile",2,2016,2019,4,3,"Adult",4.5,-1.5,238
"1495","6224",2019,1858,6,"left","Female-Juvenile",2,2016,2019,4,6,"Adult",4.5,1.5,207
"1496","6224",2019,1859,4,"left","Female-Juvenile",2,2016,2019,4,6,"Adult",4.5,1.5,207
"1497","6224",2019,1885,3,"left","Female-Juvenile",2,2016,2019,4,6,"Adult",4.5,1.5,207
"1498","6246",2019,1917,1,"left","Female-Juvenile",3,2019,2023,5,3,"Adult",5,-2,218
"1499","6246",2019,1941,6,"left","Female-Juvenile",3,2019,2023,5,3,"Adult",5,-2,218
"1500","6246",2019,1952,5,"left","Female-Juvenile",3,2019,2023,5,3,"Adult",5,-2,218
"1501","6246",2019,1954,6,"left","Female-Juvenile",3,2019,2023,5,3,"Adult",5,-2,218
"1502","6246",2021,1970,5,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,228
"1503","6246",2021,2018,4,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,228
"1504","6246",2021,2041,3,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,228
"1505","6246",2021,2071,5,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,228
"1506","6246",2021,2073,6,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,228
"1507","6246",2021,2120,2,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,228
"1508","6246",2021,2130,2,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,228
"1509","6246",2023,2266,5,"left","Female-Juvenile",3,2019,2023,5,7,"Adult",5,2,236
"1510","6246",2023,2268,1,"left","Female-Juvenile",3,2019,2023,5,7,"Adult",5,2,236
"1511","6246",2023,2284,1,"left","Female-Juvenile",3,2019,2023,5,7,"Adult",5,2,236
"1512","6257",2016,1757,10,"left","Male",2,2016,2017,2,3,"Adult",3.5,-0.5,241
"1513","6257",2016,1795,6,"left","Male",2,2016,2017,2,3,"Adult",3.5,-0.5,241
"1514","6257",2016,1798,4,"left","Male",2,2016,2017,2,3,"Adult",3.5,-0.5,241
"1515","6257",2017,1829,3,"left","Male",2,2016,2017,2,4,"Adult",3.5,0.5,218
"1516","6257",2017,1830,4,"left","Male",2,2016,2017,2,4,"Adult",3.5,0.5,218
"1517","6405",2019,1861,2,"left","Female-Juvenile",1,2019,2019,1,3,"Adult",3,0,207
"1518","6405",2019,1864,4,"left","Female-Juvenile",1,2019,2019,1,3,"Adult",3,0,207
"1519","6407",2019,1848,2,"left","Female-Juvenile",1,2019,2019,1,3,"Adult",3,0,218
"1520","6407",2019,1873,5,"left","Female-Juvenile",1,2019,2019,1,3,"Adult",3,0,218
"1521","6407",2019,1885,3,"left","Female-Juvenile",1,2019,2019,1,3,"Adult",3,0,218
"1522","6407",2019,1944,5,"left","Female-Juvenile",1,2019,2019,1,3,"Adult",3,0,218
"1523","6408",2019,1886,3,"left","Female-Juvenile",1,2019,2019,1,3,"Adult",3,0,213
"1524","6408",2019,1889,7,"left","Female-Juvenile",1,2019,2019,1,3,"Adult",3,0,213
"1525","6408",2019,1890,1,"left","Female-Juvenile",1,2019,2019,1,3,"Adult",3,0,213
"1526","6408",2019,1891,1,"left","Female-Juvenile",1,2019,2019,1,3,"Adult",3,0,213
"1527","6415",2019,1893,2,"left","Female-Juvenile",3,2019,2023,5,3,"Adult",5,-2,218
"1528","6415",2019,1907,4,"left","Female-Juvenile",3,2019,2023,5,3,"Adult",5,-2,218
"1529","6415",2019,1909,3,"left","Female-Juvenile",3,2019,2023,5,3,"Adult",5,-2,218
"1530","6415",2019,1910,1,"left","Female-Juvenile",3,2019,2023,5,3,"Adult",5,-2,218
"1531","6415",2019,1941,6,"left","Female-Juvenile",3,2019,2023,5,3,"Adult",5,-2,218
"1532","6415",2019,1950,3,"left","Female-Juvenile",3,2019,2023,5,3,"Adult",5,-2,218
"1533","6415",2019,1952,5,"left","Female-Juvenile",3,2019,2023,5,3,"Adult",5,-2,218
"1534","6415",2019,1954,6,"left","Female-Juvenile",3,2019,2023,5,3,"Adult",5,-2,218
"1535","6415",2021,1967,3,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,229
"1536","6415",2021,2002,2,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,229
"1537","6415",2021,2003,1,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,229
"1538","6415",2021,2005,1,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,229
"1539","6415",2021,2019,2,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,229
"1540","6415",2021,2042,1,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,229
"1541","6415",2021,2043,1,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,229
"1542","6415",2021,2053,4,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,229
"1543","6415",2021,2067,2,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,229
"1544","6415",2021,2068,2,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,229
"1545","6415",2021,2088,3,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,229
"1546","6415",2021,2089,7,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,229
"1547","6415",2021,2090,3,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,229
"1548","6415",2021,2095,4,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,229
"1549","6415",2021,2096,4,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,229
"1550","6415",2021,2106,5,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,229
"1551","6415",2021,2112,4,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,229
"1552","6415",2021,2120,2,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,229
"1553","6415",2021,2144,4,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,229
"1554","6415",2023,2170,1,"left","Female-Juvenile",3,2019,2023,5,7,"Adult",5,2,237
"1555","6415",2023,2194,4,"left","Female-Juvenile",3,2019,2023,5,7,"Adult",5,2,237
"1556","6415",2023,2202,5,"left","Female-Juvenile",3,2019,2023,5,7,"Adult",5,2,237
"1557","6415",2023,2233,4,"left","Female-Juvenile",3,2019,2023,5,7,"Adult",5,2,237
"1558","6415",2023,2234,1,"left","Female-Juvenile",3,2019,2023,5,7,"Adult",5,2,237
"1559","6415",2023,2256,3,"left","Female-Juvenile",3,2019,2023,5,7,"Adult",5,2,237
"1560","6415",2023,2283,3,"left","Female-Juvenile",3,2019,2023,5,7,"Adult",5,2,237
"1561","6415",2023,2292,4,"left","Female-Juvenile",3,2019,2023,5,7,"Adult",5,2,237
"1562","6415",2023,2297,1,"left","Female-Juvenile",3,2019,2023,5,7,"Adult",5,2,237
"1563","6415",2023,2308,1,"left","Female-Juvenile",3,2019,2023,5,7,"Adult",5,2,237
"1564","6418",2019,1898,1,"left","Female-Juvenile",1,2019,2019,1,3,"Adult",3,0,215
"1565","6418",2019,1901,1,"left","Female-Juvenile",1,2019,2019,1,3,"Adult",3,0,215
"1566","6418",2019,1911,1,"left","Female-Juvenile",1,2019,2019,1,3,"Adult",3,0,215
"1567","6418",2019,1955,3,"left","Female-Juvenile",1,2019,2019,1,3,"Adult",3,0,215
"1568","6421",2019,1916,3,"left","Male",2,2019,2023,5,3,"Adult",5,-2,218
"1569","6421",2019,1945,3,"left","Male",2,2019,2023,5,3,"Adult",5,-2,218
"1570","6421",2019,1947,9,"left","Male",2,2019,2023,5,3,"Adult",5,-2,218
"1571","6421",2023,2206,3,"left","Male",2,2019,2023,5,7,"Adult",5,2,229
"1572","6421",2023,2207,2,"left","Male",2,2019,2023,5,7,"Adult",5,2,229
"1573","6421",2023,2241,3,"left","Male",2,2019,2023,5,7,"Adult",5,2,229
"1574","6421",2023,2245,2,"left","Male",2,2019,2023,5,7,"Adult",5,2,229
"1575","6421",2023,2257,3,"left","Male",2,2019,2023,5,7,"Adult",5,2,229
"1576","6421",2023,2258,2,"left","Male",2,2019,2023,5,7,"Adult",5,2,229
"1577","6421",2023,2263,2,"left","Male",2,2019,2023,5,7,"Adult",5,2,229
"1578","6421",2023,2264,4,"left","Male",2,2019,2023,5,7,"Adult",5,2,229
"1579","6421",2023,2291,3,"left","Male",2,2019,2023,5,7,"Adult",5,2,229
"1580","6421",2023,2294,2,"left","Male",2,2019,2023,5,7,"Adult",5,2,229
"1581","6423",2019,1918,1,"left","Female-Juvenile",1,2019,2019,1,3,"Adult",3,0,218
"1582","6423",2019,1941,6,"left","Female-Juvenile",1,2019,2019,1,3,"Adult",3,0,218
"1583","6423",2019,1952,5,"left","Female-Juvenile",1,2019,2019,1,3,"Adult",3,0,218
"1584","6423",2019,1954,6,"left","Female-Juvenile",1,2019,2019,1,3,"Adult",3,0,218
"1585","6427",2019,1933,2,"left","Female-Juvenile",2,2019,2021,3,3,"Adult",4,-1,216
"1586","6427",2021,1959,2,"left","Female-Juvenile",2,2019,2021,3,5,"Adult",4,1,200
"1587","6427",2021,1962,2,"left","Female-Juvenile",2,2019,2021,3,5,"Adult",4,1,200
"1588","6427",2021,1984,3,"left","Female-Juvenile",2,2019,2021,3,5,"Adult",4,1,200
"1589","6427",2021,2075,1,"left","Female-Juvenile",2,2019,2021,3,5,"Adult",4,1,200
"1590","6427",2021,2079,4,"left","Female-Juvenile",2,2019,2021,3,5,"Adult",4,1,200
"1591","6427",2021,2139,2,"left","Female-Juvenile",2,2019,2021,3,5,"Adult",4,1,200
"1592","6431",2019,1947,9,"left","Female-Juvenile",3,2019,2023,5,3,"Adult",5,-2,218
"1593","6431",2019,1948,9,"left","Female-Juvenile",3,2019,2023,5,3,"Adult",5,-2,218
